Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
1665083023.600817,0,68624,0,GPS1_Frame,42.33769607543945,-71.08585357666016,13.300000190734863,328167.25,4689378.5,5,19,T
1665083024.6194673,0,68625,0,GPS1_Frame,42.33768844604492,-71.08586883544922,13.300000190734863,328166.3125,4689377.5,5,19,T
1665083025.6080866,0,68626,0,GPS1_Frame,42.33768081665039,-71.08587646484375,13.300000190734863,328165.34375,4689377.0,5,19,T
1665083026.6069212,0,68627,0,GPS1_Frame,42.33767318725586,-71.08589172363281,13.300000190734863,328164.375,4689376.0,5,19,T
1665083027.601795,0,68628,0,GPS1_Frame,42.337669372558594,-71.08589935302734,13.300000190734863,328163.4375,4689375.5,5,19,T
1665083028.6026413,0,68629,0,GPS1_Frame,42.33766174316406,-71.08590698242188,13.300000190734863,328162.53125,4689374.5,5,19,T
1665083029.5984607,0,68630,0,GPS1_Frame,42.33765411376953,-71.08592224121094,13.300000190734863,328161.625,4689374.0,5,19,T
1665083030.6025686,0,68631,0,GPS1_Frame,42.337646484375,-71.08592987060547,13.300000190734863,328160.6875,4689373.0,5,19,T
1665083031.5967166,0,68632,0,GPS1_Frame,42.33763885498047,-71.08594512939453,13.300000190734863,328159.78125,4689372.5,2,19,T
1665083032.5980325,0,68633,0,GPS1_Frame,42.3376350402832,-71.08595275878906,13.300000190734863,328158.84375,4689371.5,2,19,T
1665083033.6011703,0,68634,0,GPS1_Frame,42.33762741088867,-71.08596801757812,13.399999618530273,328158.0,4689371.0,5,19,T
1665083034.6069126,0,68635,0,GPS1_Frame,42.337623596191406,-71.08597564697266,13.399999618530273,328157.21875,4689370.5,5,19,T
1665083035.6128728,0,68636,0,GPS1_Frame,42.337615966796875,-71.08598327636719,13.399999618530273,328156.3125,4689369.5,5,19,T
1665083036.5978174,0,68637,0,GPS1_Frame,42.337608337402344,-71.08599090576172,13.399999618530273,328155.46875,4689369.0,5,19,T
1665083037.603687,0,68638,0,GPS1_Frame,42.33760070800781,-71.08600616455078,13.399999618530273,328154.53125,4689368.0,5,19,T
1665083038.6278312,0,68639,0,GPS1_Frame,42.33759307861328,-71.08601379394531,13.199999809265137,328153.78125,4689367.0,2,19,T
1665083039.5999806,0,68640,0,GPS1_Frame,42.337581634521484,-71.08602142333984,13.199999809265137,328152.9375,4689366.0,2,19,T
1665083040.632351,0,68641,0,GPS1_Frame,42.33757400512695,-71.0860366821289,13.199999809265137,328152.0625,4689365.0,2,19,T
1665083041.6022873,0,68642,0,GPS1_Frame,42.33756637573242,-71.08604431152344,13.300000190734863,328151.15625,4689364.0,2,19,T
1665083042.6265209,0,68643,0,GPS1_Frame,42.33755874633789,-71.0860595703125,13.199999809265137,328150.1875,4689363.5,2,19,T
1665083043.600099,0,68644,0,GPS1_Frame,42.33755111694336,-71.08606719970703,13.100000381469727,328149.1875,4689362.5,2,19,T
1665083044.620822,0,68645,0,GPS1_Frame,42.33754348754883,-71.0860824584961,12.899999618530273,328148.125,4689362.0,2,19,T
1665083045.599953,0,68646,0,GPS1_Frame,42.3375358581543,-71.08609008789062,12.600000381469727,328147.09375,4689361.0,2,19,T
1665083046.628788,0,68647,0,GPS1_Frame,42.33753204345703,-71.08610534667969,12.399999618530273,328146.0625,4689360.5,2,19,T
1665083047.600769,0,68648,0,GPS1_Frame,42.3375244140625,-71.08612060546875,12.300000190734863,328145.09375,4689360.0,2,19,T
1665083048.628077,0,68649,0,GPS1_Frame,42.337520599365234,-71.08612823486328,12.300000190734863,328144.125,4689359.5,2,19,T
1665083049.6054075,0,68650,0,GPS1_Frame,42.3375129699707,-71.08614349365234,12.100000381469727,328143.125,4689358.5,2,19,T
1665083050.6297946,0,68651,0,GPS1_Frame,42.33750534057617,-71.08615112304688,11.899999618530273,328142.15625,4689358.0,2,19,T
1665083051.6039646,0,68652,0,GPS1_Frame,42.337501525878906,-71.08616638183594,11.699999809265137,328141.15625,4689357.5,2,19,T
1665083052.6016557,0,68653,0,GPS1_Frame,42.337493896484375,-71.08617401123047,11.5,328140.21875,4689356.5,2,19,T
1665083053.6001077,0,68654,0,GPS1_Frame,42.33749008178711,-71.08618927001953,11.199999809265137,328139.28125,4689356.0,2,19,T
1665083054.5967498,0,68655,0,GPS1_Frame,42.33748245239258,-71.08619689941406,11.0,328138.40625,4689355.5,2,19,T
1665083055.601862,0,68656,0,GPS1_Frame,42.33747482299805,-71.0862045288086,10.899999618530273,328137.59375,4689354.5,2,19,T
